driver_encoded,team_encoded,race_name_encoded,year,driver_competitiveness,team_competitiveness,points_last_3,session_air_temp,session_track_temp,session_humidity,session_rainfall,heat_index,weather_difficulty_index,circuit_type_encoded,driver_avg_points_in_rain,driver_avg_points_in_dry,driver_rain_dry_delta,target_position
1,2,4,2022,2.0,7.76,2.0,23.617791411042944,28.61042944785276,29.49079754601227,0,0.2766576687116565,0.2949079754601227,0,0.0,2.0,-2.0,9
7,3,4,2022,0.0,2.568,0.0,23.617791411042944,28.61042944785276,29.49079754601227,0,0.2766576687116565,0.2949079754601227,0,0.0,0.0,0.0,17
7,5,16,2023,0.0018807399383039998,0.00989705139874262,0.0,25.547368421052628,45.63947368421053,23.55263157894737,0,0.3622894736842105,0.2355263157894737,0,0.0,0.4,-0.4,13
16,7,1,2024,9.288624558878082,19.88726434969764,9.333333333333334,20.62222222222222,38.40208333333333,44.451388888888886,0,0.28289027777777775,0.4445138888888889,2,0.5,5.111111111111111,-4.611111111111111,4
3,0,5,2023,0.06334837514751179,1.1494902663026583,0.0,19.57833333333333,27.29416666666667,77.00833333333334,1,0.19963833333333336,3.7700833333333335,1,1.0,2.0476190476190474,-1.0476190476190474,12
14,2,14,2022,5.858197948858368,9.927668736,4.0,16.717647058823534,19.930588235294113,86.21176470588236,1,0.14381647058823527,3.8621176470588234,0,3.6,5.0,-1.4,4
21,3,20,2022,0.0,1.2193240915968,0.0,25.42039473684211,28.40921052631579,59.66447368421053,0,0.2564947368421053,0.5966447368421053,2,0.0,0.0,0.0,13
22,1,17,2023,0.3953784604667658,1.4527853026644952,0.6666666666666666,27.11741935483871,36.689032258064515,59.42580645161291,0,0.30003483870967745,0.5942580645161291,2,0.16666666666666666,0.7647058823529411,-0.5980392156862745,11
10,4,18,2024,18.922406539534528,29.054221266800052,18.333333333333332,21.596499999999995,46.318000000000005,63.99,0,0.30086100000000005,0.6399,2,13.222222222222221,11.885714285714286,1.3365079365079353,1
22,1,4,2023,0.0877967628608471,0.6020065166179958,0.0,27.43167701863354,31.01180124223602,21.496894409937887,0,0.31714037267080747,0.21496894409937886,0,0.0,0.8571428571428571,-0.8571428571428571,11
14,2,2,2022,6.680854528,8.0,6.333333333333333,21.039583333333333,34.940625,33.270833333333336,0,0.2827291666666667,0.3327083333333334,0,2.0,5.625,-3.625,5
23,10,8,2024,19.106512694406945,31.17910088448995,16.666666666666668,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,21.6,21.666666666666668,-0.06666666666666643,1
1,2,3,2022,4.183987200000001,7.6,4.666666666666667,25.435403726708078,47.14968944099379,59.49068322981366,0,0.3317204968944099,0.5949068322981366,2,3.0,1.6666666666666667,1.3333333333333333,7
8,11,1,2022,0.0,0.4,0.0,26.69743589743589,37.40833333333334,43.65384615384615,0,0.3161641025641025,0.43653846153846154,2,0.0,0.0,0.0,16
0,11,18,2024,0.8177061461044376,0.8449428782616787,0.6666666666666666,21.596499999999995,46.318000000000005,63.99,0,0.30086100000000005,0.6399,2,0.75,0.7142857142857143,0.0357142857142857,9
18,8,7,2024,10.576304658519113,23.752383908458945,10.666666666666666,17.797345132743363,24.569911504424784,73.38053097345133,1,0.18168318584070797,3.7338053097345134,1,6.636363636363637,10.027777777777779,-3.391414141414142,3
17,9,20,2024,0.20386704859083865,2.1788289024,0.0,25.528082191780825,31.59315068493151,62.33561643835616,0,0.2672054794520548,0.6233561643835617,2,1.4285714285714286,1.2,0.22857142857142865,16
16,7,4,2023,0.0,4.674725123087574,0.0,27.43167701863354,31.01180124223602,21.496894409937887,0,0.31714037267080747,0.21496894409937886,0,0.0,0.0,0.0,20
7,5,21,2023,0.008707129344,0.7276826578612771,0.0,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,0.0,0.5,-0.5,13
13,7,1,2023,4.4519295614714105,11.420023717998028,2.6666666666666665,17.449549549549552,30.13963963963964,54.15765765765766,0,0.22109819819819823,0.5415765765765765,2,5.6,4.705882352941177,0.894117647058823,6
14,2,11,2022,5.6085127168,8.628096,7.333333333333333,30.164843750000003,54.46171875,47.734375,0,0.4011015625,0.47734375,0,2.0,5.444444444444445,-3.4444444444444446,8
3,0,22,2022,7.04768,3.775588366784922,8.0,36.56585365853658,48.957317073170735,7.109756097560975,0,0.45811463414634146,0.07109756097560975,0,6.0,6.0,0.0,6
3,0,21,2023,0.25368324903186257,0.8908637952451527,0.3333333333333333,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,0.8888888888888888,1.9130434782608696,-1.0241545893719808,17
19,4,1,2023,6.08030182495098,11.850400007602191,6.666666666666667,17.449549549549552,30.13963963963964,54.15765765765766,0,0.22109819819819823,0.5415765765765765,2,15.0,10.642857142857142,4.357142857142858,12
22,1,10,2022,3.8400000000000003,3.5893248000000004,3.3333333333333335,20.416666666666664,29.079166666666666,49.510416666666664,0,0.23930625000000003,0.4951041666666666,0,0.0,3.3333333333333335,-3.3333333333333335,7
5,1,10,2022,1.056,3.5893248000000004,2.0,20.416666666666664,29.079166666666666,49.510416666666664,0,0.23930625000000003,0.4951041666666666,0,0.0,1.5,-1.5,12
23,10,23,2022,16.52658370347008,28.851023206948536,19.333333333333332,22.6123595505618,36.339325842696624,70.56179775280899,0,0.2604696629213483,0.7056179775280899,0,19.4,19.53846153846154,-0.13846153846154152,6
19,4,2,2022,7.67413248,27.04,6.333333333333333,21.039583333333333,34.940625,33.270833333333336,0,0.2827291666666667,0.3327083333333334,0,16.5,10.666666666666666,5.833333333333334,18
19,4,1,2024,15.798420963948308,26.33012811659086,13.333333333333334,20.62222222222222,38.40208333333333,44.451388888888886,0,0.28289027777777775,0.4445138888888889,2,10.666666666666666,11.074074074074074,-0.40740740740740833,1
25,6,2,2024,0.00038076652256130217,0.0,0.0,28.164102564102567,42.68846153846154,47.37179487179487,0,0.34236666666666665,0.4737179487179487,0,0.0,0.32432432432432434,-0.32432432432432434,17
7,5,24,2023,0.00313456656384,0.15717945409803583,0.0,33.197872340425526,36.64468085106382,21.648936170212767,0,0.3741170212765957,0.21648936170212768,0,0.0,0.42857142857142855,-0.42857142857142855,11
10,4,4,2024,13.781347297979444,23.878846121972707,16.0,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,13.222222222222221,10.827586206896552,2.39463601532567,4
14,2,13,2022,2.9394387468287997,4.5461145599999995,2.6666666666666665,27.73469387755102,43.138775510204084,33.14965986394558,0,0.35581360544217683,0.3314965986394558,1,2.0,5.0,-3.0,11
4,1,6,2023,0.020155391999999998,0.45672234598247846,0.0,21.473509933774835,30.94105960264901,56.18543046357616,0,0.24641986754966888,0.5618543046357616,1,0.0,0.25,-0.25,17
10,4,14,2022,14.709678040154111,19.54155945984,17.0,16.717647058823534,19.930588235294113,86.21176470588236,1,0.14381647058823527,3.8621176470588234,0,14.2,12.727272727272727,1.4727272727272727,3
17,1,15,2023,0.9438289286612902,0.03551472962359752,2.0,18.05,17.99444444444444,47.361111111111114,0,0.18291666666666667,0.47361111111111115,2,1.4285714285714286,1.411764705882353,0.01680672268907557,14
4,1,3,2023,0.2592,1.0033441943633263,0.0,22.201219512195127,36.83170731707317,58.28048780487805,1,0.2722536585365854,3.5828048780487807,2,0.0,0.5,-0.5,20
11,5,4,2024,0.018909723146797005,3.345950762085176,0.0,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,0.0,0.7931034482758621,-0.7931034482758621,12
16,7,4,2024,4.468401552439116,16.27941516589115,4.666666666666667,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,0.5,4.25,-3.75,8
18,8,7,2023,6.616236566913019,18.38596098658025,9.0,18.530246913580246,30.593209876543206,63.901234567901234,0,0.21965308641975306,0.6390123456790123,1,7.333333333333333,11.85,-4.516666666666667,19
19,4,21,2022,13.2437805416448,31.063786105995266,14.0,26.23254901960784,28.973333333333333,87.44705882352942,1,0.23584156862745095,3.8744705882352943,2,15.0,11.333333333333334,3.666666666666666,3
25,0,21,2023,0.016371339834352832,0.8908637952451527,0.0,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,0.0,0.4166666666666667,-0.4166666666666667,12
6,8,24,2023,7.287633689331964,13.523455612897973,8.0,33.197872340425526,36.64468085106382,21.648936170212767,0,0.3741170212765957,0.21648936170212768,0,8.444444444444445,11.416666666666666,-2.9722222222222214,19
1,3,8,2024,6.088067569216222,8.786662416653416,7.0,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,8.2,5.454545454545454,2.745454545454545,7
15,10,8,2024,14.010236102976771,31.17910088448995,14.333333333333334,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,17.2,12.40625,4.793749999999999,3
6,8,0,2023,5.402077326137422,23.529584854404224,4.0,26.962820512820517,33.46089743589744,51.0,0,0.2946205128205129,0.51,0,8.0,11.148148148148149,-3.148148148148149,9
25,0,2,2023,0.35089462950859124,0.8772697514011956,0.6666666666666666,16.442268041237117,21.11443298969072,87.25773195876289,1,0.14585360824742272,3.872577319587629,0,0.0,0.5,-0.5,12
23,10,20,2024,25.29586859557485,28.750246884777937,25.666666666666668,25.528082191780825,31.59315068493151,62.33561643835616,0,0.2672054794520548,0.6233561643835617,2,21.6,22.258064516129032,-0.6580645161290306,1
0,11,0,2023,0.6325069338862277,0.04424804543905136,0.6666666666666666,26.962820512820517,33.46089743589744,51.0,0,0.2946205128205129,0.51,0,0.75,0.8214285714285714,-0.0714285714285714,14
6,8,4,2022,15.0,24.7968,15.0,23.617791411042944,28.61042944785276,29.49079754601227,0,0.2766576687116565,0.2949079754601227,0,0.0,15.0,-15.0,3
10,4,22,2023,5.317248505910914,18.417259799031747,7.0,22.674025974025977,33.838961038961045,63.077922077922075,0,0.25832207792207795,0.6307792207792208,0,14.333333333333334,10.944444444444445,3.3888888888888893,11
0,11,20,2022,0.0,0.56903350616064,0.0,25.42039473684211,28.40921052631579,59.66447368421053,0,0.2564947368421053,0.5966447368421053,2,0.0,0.0,0.0,14
23,10,0,2023,25.15519054326347,34.466368354501476,25.333333333333332,26.962820512820517,33.46089743589744,51.0,0,0.2946205128205129,0.51,0,21.6,22.03448275862069,-0.43448275862068897,1
3,0,3,2022,3.0171647999999993,0.576,3.3333333333333335,25.435403726708078,47.14968944099379,59.49068322981366,0,0.3317204968944099,0.5949068322981366,2,4.0,5.0,-1.0,11
3,0,20,2022,4.8,1.59885657440256,4.0,25.42039473684211,28.40921052631579,59.66447368421053,0,0.2564947368421053,0.5966447368421053,2,0.0,4.0,-4.0,15
18,8,10,2024,6.045290718108649,16.95085820704522,6.333333333333333,25.113986013986015,42.023776223776224,48.42657342657343,0,0.3203524475524476,0.48426573426573427,0,5.8,10.028571428571428,-4.228571428571429,7
23,10,14,2022,20.351621398528,38.03736297472,18.666666666666668,16.717647058823534,19.930588235294113,86.21176470588236,1,0.14381647058823527,3.8621176470588234,0,19.4,20.09090909090909,-0.6909090909090914,1
5,2,17,2024,0.11904052739654822,0.6374764158107188,0.0,28.698780487804882,44.82682926829268,56.02439024390244,0,0.3454756097560976,0.5602439024390243,2,2.3,1.46875,0.8312499999999998,12
17,7,0,2022,1.7110109881106432,11.0,0.6666666666666666,28.575483870967748,34.310322580645156,61.68387096774194,0,0.2970103225806452,0.6168387096774194,0,2.0,1.3846153846153846,0.6153846153846154,9
19,4,6,2023,5.737122561944912,10.957327104591144,6.333333333333333,21.473509933774835,30.94105960264901,56.18543046357616,0,0.24641986754966888,0.5618543046357616,1,13.0,10.0,3.0,10
20,11,16,2023,0.24,2.1394483823637143,0.3333333333333333,25.547368421052628,45.63947368421053,23.55263157894737,0,0.3622894736842105,0.2355263157894737,0,0.0,0.07692307692307693,-0.07692307692307693,16
13,7,18,2024,15.593181535330805,29.75499623638789,18.333333333333332,21.596499999999995,46.318000000000005,63.99,0,0.30086100000000005,0.6399,2,7.3,8.083333333333334,-0.7833333333333341,4
17,7,21,2022,4.2176434634752,12.09701283433677,3.3333333333333335,26.23254901960784,28.973333333333333,87.44705882352942,1,0.23584156862745095,3.8744705882352943,2,2.5,1.4545454545454546,1.0454545454545454,5
25,0,13,2023,0.027285566390588052,0.5757843631076948,0.0,29.330128205128204,42.928205128205136,42.32051282051282,0,0.35537307692307696,0.4232051282051282,1,0.0,0.43478260869565216,-0.43478260869565216,14
17,7,20,2022,0.0,5.495021390561281,0.0,25.42039473684211,28.40921052631579,59.66447368421053,0,0.2564947368421053,0.5966447368421053,2,0.0,0.0,0.0,17
10,4,24,2022,14.825806824092467,20.917777798894978,16.0,29.28529411764706,35.523529411764706,49.62352941176471,0,0.31818235294117647,0.49623529411764705,0,14.2,12.916666666666666,1.2833333333333332,3
20,11,8,2024,0.011197439999999998,0.34678146806850785,0.0,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,0.0,0.05555555555555555,-0.05555555555555555,17
25,0,12,2022,0.34922797056,2.610809856,0.0,18.559880239520957,26.720958083832333,69.31736526946108,1,0.19892574850299402,3.6931736526946106,0,0.0,0.5555555555555556,-0.5555555555555556,13
0,11,5,2022,0.41585557504000004,0.45184,0.3333333333333333,21.78717948717949,36.08397435897436,40.51923076923077,0,0.2845397435897436,0.4051923076923077,1,0.6666666666666666,0.2,0.4666666666666666,10
20,11,20,2024,0.018662399999999996,0.5069657269570071,0.0,25.528082191780825,31.59315068493151,62.33561643835616,0,0.2672054794520548,0.6233561643835617,2,0.0,0.058823529411764705,-0.058823529411764705,14
3,6,20,2024,0.04905066444005899,0.0,0.0,25.528082191780825,31.59315068493151,62.33561643835616,0,0.2672054794520548,0.6233561643835617,2,0.8,1.6,-0.8,17
8,11,17,2022,0.0,1.580648628224,0.0,30.617283950617285,42.81975308641975,58.858024691358025,1,0.34612469135802465,3.58858024691358,2,0.0,0.0,0.0,14
22,1,9,2023,0.25106806647092245,0.16442004455369225,0.3333333333333333,16.791866028708135,24.94114832535885,70.77511961722487,1,0.17974066985645934,3.7077511961722487,0,0.2222222222222222,0.6190476190476191,-0.39682539682539686,15
19,4,9,2023,5.815218473380101,13.224637757652811,4.666666666666667,16.791866028708135,24.94114832535885,70.77511961722487,1,0.17974066985645934,3.7077511961722487,0,11.0,9.68421052631579,1.3157894736842106,5
19,4,6,2024,10.804591206257829,18.727307673183624,11.333333333333334,15.77074829931973,27.670068027210885,67.33333333333333,1,0.1879714285714286,3.6733333333333333,1,9.583333333333334,11.21875,-1.635416666666666,5
12,5,11,2022,1.92,1.2223488,2.6666666666666665,30.164843750000003,54.46171875,47.734375,0,0.4011015625,0.47734375,0,0.0,1.0,-1.0,15
16,7,13,2023,2.9729243135999996,11.431927975342775,4.0,29.330128205128204,42.928205128205136,42.32051282051282,0,0.35537307692307696,0.4232051282051282,1,0.6666666666666666,2.888888888888889,-2.2222222222222223,12
1,2,2,2022,2.386235392,8.0,3.0,21.039583333333333,34.940625,33.270833333333336,0,0.2827291666666667,0.3327083333333334,0,3.0,1.625,1.375,10
10,4,24,2023,5.967185941199415,14.55021352765143,7.333333333333333,33.197872340425526,36.64468085106382,21.648936170212767,0,0.3741170212765957,0.21648936170212768,0,13.222222222222221,10.04,3.1822222222222223,20
22,1,24,2022,0.40646649472614405,0.8776558207046778,0.3333333333333333,29.28529411764706,35.523529411764706,49.62352941176471,0,0.31818235294117647,0.49623529411764705,0,0.0,1.0909090909090908,-1.0909090909090908,10
13,7,6,2023,10.349917225620011,15.122901044311527,10.0,21.473509933774835,30.94105960264901,56.18543046357616,0,0.24641986754966888,0.5618543046357616,1,6.0,4.666666666666667,1.333333333333333,2
6,8,21,2022,9.1414078398464,9.827043629662207,10.333333333333334,26.23254901960784,28.973333333333333,87.44705882352942,1,0.23584156862745095,3.8744705882352943,2,8.25,10.8,-2.5500000000000007,9
19,4,22,2024,7.790531128493972,22.939519656048017,7.666666666666667,24.132467532467533,41.096103896103905,63.44155844155844,1,0.2957376623376624,3.6344155844155845,0,9.454545454545455,11.096774193548388,-1.6422287390029329,6
9,1,21,2023,0.8,1.113801625375531,0.6666666666666666,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,0.0,1.0,-1.0,9
10,4,20,2022,23.2,29.77297684332544,22.5,25.42039473684211,28.40921052631579,59.66447368421053,0,0.2564947368421053,0.5966447368421053,2,0.0,22.5,-22.5,2
14,2,4,2022,6.0,7.76,6.0,23.617791411042944,28.61042944785276,29.49079754601227,0,0.2766576687116565,0.2949079754601227,0,0.0,6.0,-6.0,7
13,7,10,2024,17.988635892218007,25.75461220549949,20.333333333333332,25.113986013986015,42.023776223776224,48.42657342657343,0,0.3203524475524476,0.48426573426573427,0,7.3,7.9714285714285715,-0.6714285714285717,2
17,1,0,2023,0.5662973571967741,2.1265934924228067,0.0,26.962820512820517,33.46089743589744,51.0,0,0.2946205128205129,0.51,0,1.4285714285714286,1.3333333333333333,0.09523809523809534,11
11,5,1,2022,4.08,0.0,4.0,26.69743589743589,37.40833333333334,43.65384615384615,0,0.3161641025641025,0.43653846153846154,2,0.0,4.0,-4.0,14
6,8,3,2022,8.7030144,23.328,8.666666666666666,25.435403726708078,47.14968944099379,59.49068322981366,0,0.3317204968944099,0.5949068322981366,2,6.0,8.333333333333334,-2.333333333333334,4
17,7,7,2022,1.1092992,2.006208,1.3333333333333333,20.762962962962963,41.261111111111106,28.925925925925927,0,0.31069629629629625,0.28925925925925927,1,0.0,1.7142857142857142,-1.7142857142857142,11
1,3,4,2023,8.45496553611901,18.17966794552059,8.333333333333334,27.43167701863354,31.01180124223602,21.496894409937887,0,0.31714037267080747,0.21496894409937886,0,3.2,4.133333333333334,-0.9333333333333336,3
24,3,1,2022,0.0,3.0,0.0,26.69743589743589,37.40833333333334,43.65384615384615,0,0.3161641025641025,0.43653846153846154,2,0.0,0.0,0.0,19
10,4,8,2024,14.64077101636356,15.541830762346105,15.666666666666666,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,13.222222222222221,11.28125,1.9409722222222214,4
1,3,21,2023,4.934153933634307,6.771936824986155,7.0,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,7.444444444444445,5.875,1.5694444444444446,15
19,4,13,2023,9.489131084028061,17.960869592755014,8.333333333333334,29.330128205128204,42.928205128205136,42.32051282051282,0,0.35537307692307696,0.4232051282051282,1,11.0,9.95,1.0500000000000007,3
7,5,13,2023,0.01451188224,0.027491809440951722,0.0,29.330128205128204,42.928205128205136,42.32051282051282,0,0.35537307692307696,0.4232051282051282,1,0.0,0.5454545454545454,-0.5454545454545454,17
24,3,3,2022,3.64736,4.28,3.0,25.435403726708078,47.14968944099379,59.49068322981366,0,0.3317204968944099,0.5949068322981366,2,0.5,3.0,-2.5,6
21,3,1,2022,0.0,3.0,0.0,26.69743589743589,37.40833333333334,43.65384615384615,0,0.3161641025641025,0.43653846153846154,2,0.0,0.0,0.0,12
14,2,21,2023,0.5764332576676273,6.580298807936816,0.3333333333333333,29.844318181818185,36.42215909090909,72.0284090909091,0,0.3027261363636364,0.720284090909091,2,2.5555555555555554,3.2916666666666665,-0.7361111111111112,18
15,10,17,2023,18.879983891553845,38.068814557834486,18.0,27.11741935483871,36.689032258064515,59.42580645161291,0,0.30003483870967745,0.5942580645161291,2,19.166666666666668,12.777777777777779,6.388888888888889,2
5,1,11,2022,0.8935612416,2.15359488,0.0,30.164843750000003,54.46171875,47.734375,0,0.4011015625,0.47734375,0,0.0,1.7777777777777777,-1.7777777777777777,12
18,8,19,2023,7.268488007975722,16.571188437473932,7.333333333333333,31.764423076923077,35.87692307692308,59.78846153846154,0,0.32430576923076926,0.5978846153846153,0,6.444444444444445,11.08,-4.635555555555555,4
6,8,8,2024,2.30650922146741,18.251430345075367,1.3333333333333333,19.765,26.964999999999996,69.5375,0,0.2069125,0.695375,0,8.0,10.03225806451613,-2.03225806451613,9
25,0,4,2023,0.02452808887000105,1.9158171105044304,0.0,27.43167701863354,31.01180124223602,21.496894409937887,0,0.31714037267080747,0.21496894409937886,0,0.0,0.4,-0.4,16
18,8,22,2022,12.87552,15.896226177797324,12.333333333333334,36.56585365853658,48.957317073170735,7.109756097560975,0,0.45811463414634146,0.07109756097560975,0,10.0,12.8,-2.8000000000000007,3
5,1,22,2022,0.38016,1.3268217241796607,0.0,36.56585365853658,48.957317073170735,7.109756097560975,0,0.45811463414634146,0.07109756097560975,0,0.0,1.2,-1.2,13
8,11,7,2022,0.0,0.271104,0.0,20.762962962962963,41.261111111111106,28.925925925925927,0,0.31069629629629625,0.28925925925925927,1,0.0,0.0,0.0,16
12,5,18,2022,0.0,0.09504984268799997,0.0,22.27469387755102,31.038367346938774,75.66530612244898,1,0.23213632653061222,3.75665306122449,2,0.0,0.0,0.0,19
20,11,12,2024,0.00018807399383039992,0.12484132850466281,0.0,28.82387096774194,44.91612903225806,46.92258064516129,0,0.3556851612903225,0.4692258064516129,0,0.0,0.043478260869565216,-0.043478260869565216,17
10,4,12,2024,7.135406332514205,19.595059074444595,4.0,28.82387096774194,44.91612903225806,46.92258064516129,0,0.3556851612903225,0.4692258064516129,0,10.75,11.567567567567568,-0.8175675675675684,4
18,8,4,2024,9.240878576500116,18.201066412385963,9.666666666666666,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,5.8,10.8,-5.000000000000001,5
6,8,10,2022,6.264,18.3641088,4.333333333333333,20.416666666666664,29.079166666666666,49.510416666666664,0,0.23930625000000003,0.4951041666666666,0,0.0,7.0,-7.0,13
22,1,15,2023,0.9315230528487789,0.03551472962359752,0.6666666666666666,18.05,17.99444444444444,47.361111111111114,0,0.18291666666666667,0.47361111111111115,2,0.4,0.72,-0.31999999999999995,18
18,8,24,2023,8.361092804785432,13.523455612897973,7.333333333333333,33.197872340425526,36.64468085106382,21.648936170212767,0,0.3741170212765957,0.21648936170212768,0,6.444444444444445,11.038461538461538,-4.594017094017094,5
15,10,22,2022,15.24928,38.75170534491423,16.333333333333332,36.56585365853658,48.957317073170735,7.109756097560975,0,0.45811463414634146,0.07109756097560975,0,12.0,13.4,-1.4000000000000004,2
0,11,17,2022,0.9440000000000001,1.580648628224,1.0,30.617283950617285,42.81975308641975,58.858024691358025,1,0.34612469135802465,3.58858024691358,2,2.0,0.25,1.75,9
23,10,18,2024,15.919006741991899,19.250411474629896,17.0,21.596499999999995,46.318000000000005,63.99,0,0.30086100000000005,0.6399,2,21.6,21.27777777777778,0.32222222222222285,6
24,3,0,2022,1.9736395547017216,5.0,1.6666666666666667,28.575483870967748,34.310322580645156,61.68387096774194,0,0.2970103225806452,0.6168387096774194,0,2.8,1.75,1.0499999999999998,10
24,3,18,2022,0.7455999999999999,2.032206819328,0.3333333333333333,22.27469387755102,31.038367346938774,75.66530612244898,1,0.23213632653061222,3.75665306122449,2,0.5,1.3333333333333333,-0.8333333333333333,10
1,3,4,2024,4.111423931556586,5.493807484506553,3.3333333333333335,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,8.2,5.3,2.8999999999999995,9
5,1,3,2022,4.1368576,4.288,3.3333333333333335,25.435403726708078,47.14968944099379,59.49068322981366,0,0.3317204968944099,0.5949068322981366,2,0.0,2.6666666666666665,-2.6666666666666665,5
8,11,11,2022,0.0,0.09759744000000001,0.0,30.164843750000003,54.46171875,47.734375,0,0.4011015625,0.47734375,0,0.0,0.0,0.0,17
18,8,6,2024,10.01248180624013,20.920639847431577,12.333333333333334,15.77074829931973,27.670068027210885,67.33333333333333,1,0.1879714285714286,3.6733333333333333,1,6.538461538461538,10.432432432432432,-3.8939708939708932,19
24,3,14,2022,4.618701642137601,3.8672411648000002,4.0,16.717647058823534,19.930588235294113,86.21176470588236,1,0.14381647058823527,3.8621176470588234,0,2.8,1.7777777777777777,1.0222222222222221,6
5,2,13,2023,3.6741176516733005,2.846596534996915,5.0,29.330128205128204,42.928205128205136,42.32051282051282,0,0.35537307692307696,0.4232051282051282,1,1.8888888888888888,1.4090909090909092,0.47979797979797967,15
25,0,24,2023,0.48589368234036706,0.4804265797729529,0.6666666666666666,33.197872340425526,36.64468085106382,21.648936170212767,0,0.3741170212765957,0.21648936170212768,0,0.0,0.46153846153846156,-0.46153846153846156,13
16,7,12,2023,6.92478976,16.38654662557129,7.333333333333333,28.808536585365857,48.579268292682926,32.80487804878049,0,0.38436341463414636,0.3280487804878049,0,0.0,3.25,-3.25,5
23,10,13,2022,24.7545038848,34.7289382912,25.333333333333332,27.73469387755102,43.138775510204084,33.14965986394558,0,0.35581360544217683,0.3314965986394558,1,22.0,20.09090909090909,1.90909090909091,1
3,0,2,2022,2.526179328,0.96,2.0,21.039583333333333,34.940625,33.270833333333336,0,0.2827291666666667,0.3327083333333334,0,4.0,4.5,-0.5,11
1,3,6,2024,2.4989517283056113,7.296284490703932,1.3333333333333333,15.77074829931973,27.670068027210885,67.33333333333333,1,0.1879714285714286,3.6733333333333333,1,7.230769230769231,4.918918918918919,2.3118503118503115,8
23,10,4,2024,25.493114325958082,30.49583742819423,25.666666666666668,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,21.6,22.166666666666668,-0.5666666666666664,1
21,3,6,2024,3.0533914683555117,7.296284490703932,2.0,15.77074829931973,27.670068027210885,67.33333333333333,1,0.1879714285714286,3.6733333333333333,1,3.1538461538461537,1.8611111111111112,1.2927350427350426,7
25,0,0,2023,0.06297182123131156,1.1035270872255432,0.0,26.962820512820517,33.46089743589744,51.0,0,0.2946205128205129,0.51,0,0.0,0.41379310344827586,-0.41379310344827586,17
19,4,7,2023,9.492007116513646,15.374396262754686,10.0,18.530246913580246,30.593209876543206,63.901234567901234,0,0.21965308641975306,0.6390123456790123,1,14.0,10.529411764705882,3.4705882352941178,5
13,7,2,2023,5.249862042700017,11.652014230798818,4.0,16.442268041237117,21.11443298969072,87.25773195876289,1,0.14585360824742272,3.872577319587629,0,6.0,4.0,2.0,4
22,1,4,2022,4.0,4.1728000000000005,4.0,23.617791411042944,28.61042944785276,29.49079754601227,0,0.2766576687116565,0.2949079754601227,0,0.0,4.0,-4.0,8
19,4,13,2022,12.072967569408,22.569265766399997,13.0,27.73469387755102,43.138775510204084,33.14965986394558,0,0.35581360544217683,0.3314965986394558,1,15.0,11.333333333333334,3.666666666666666,4
13,7,5,2022,3.190719135744,3.34368,4.0,21.78717948717949,36.08397435897436,40.51923076923077,0,0.2845397435897436,0.4051923076923077,1,5.0,4.9,0.09999999999999964,12
17,9,18,2024,0.015852701698423614,3.631381504,0.0,21.596499999999995,46.318000000000005,63.99,0,0.30086100000000005,0.6399,2,1.4285714285714286,0.96,0.46857142857142864,12
6,8,9,2023,10.627933746907244,14.23157659194815,11.0,16.791866028708135,24.94114832535885,70.77511961722487,1,0.17974066985645934,3.7077511961722487,0,8.444444444444445,11.904761904761905,-3.4603174603174605,6
20,11,19,2023,0.0,0.7702014176509371,0.0,31.764423076923077,35.87692307692308,59.78846153846154,0,0.32430576923076926,0.5978846153846153,0,0.0,0.0,0.0,18
25,6,4,2024,0.03778309273878694,0.0,0.0,18.22738853503185,23.652866242038222,48.82165605095541,0,0.20515414012738856,0.4882165605095541,0,0.0,0.4,-0.4,11
10,4,1,2022,24.32,28.4,23.666666666666668,26.69743589743589,37.40833333333334,43.65384615384615,0,0.3161641025641025,0.43653846153846154,2,0.0,23.666666666666668,-23.666666666666668,1
18,8,14,2022,6.6182191698411525,21.72718850048,6.333333333333333,16.717647058823534,19.930588235294113,86.21176470588236,1,0.14381647058823527,3.8621176470588234,0,7.8,13.181818181818182,-5.381818181818182,8
